         REPID         RMNOW          TIME           MT1           MT2           MP1           MP2        TSTATE      INTMTIME
       27.0000        0.0000       15.0000       12.7771       24.4846        1.0000        0.0000       14.5000       12.7771
       27.0000        9.0000       15.0000       12.7771       24.4846        1.0000        0.0000       15.0000       12.7771
       27.0000        0.0000       15.5000       12.7771       24.4846        1.0000        0.0000       15.0000       12.7771
       27.0000        9.0000       15.5000       12.7771       24.4846        1.0000        0.0000       15.5000       12.7771
       27.0000        0.0000       16.0000       12.7771       24.4846        1.0000        0.0000       15.5000       12.7771
       27.0000        9.0000       16.0000       12.7771       24.4846        1.0000        0.0000       16.0000       12.7771
       27.0000        0.0000       16.5000       12.7771       24.4846        1.0000        0.0000       16.0000       12.7771
       27.0000        9.0000       16.5000       12.7771       24.4846        1.0000        0.0000       16.5000       12.7771
       27.0000        0.0000       17.0000       12.7771       24.4846        1.0000        0.0000       16.5000       12.7771
       27.0000        9.0000       17.0000       12.7771       24.4846        1.0000        0.0000       17.0000       12.7771
       27.0000        0.0000       17.5000       12.7771       24.4846        1.0000        0.0000       17.0000       12.7771
       27.0000        9.0000       17.5000       12.7771       24.4846        1.0000        0.0000       17.5000       12.7771
       27.0000        0.0000       18.0000       12.7771       24.4846        1.0000        0.0000       17.5000       12.7771
       27.0000        9.0000       18.0000       12.7771       24.4846        1.0000        0.0000       18.0000       12.7771
       27.0000        0.0000       18.5000       12.7771       24.4846        1.0000        0.0000       18.0000       12.7771
       27.0000        9.0000       18.5000       12.7771       24.4846        1.0000        0.0000       18.5000       12.7771
       27.0000        0.0000       19.0000       12.7771       24.4846        1.0000        0.0000       18.5000       12.7771
       27.0000        9.0000       19.0000       12.7771       24.4846        1.0000        0.0000       19.0000       12.7771
       27.0000        0.0000       19.5000       12.7771       24.4846        1.0000        0.0000       19.0000       12.7771
       27.0000        9.0000       19.5000       12.7771       24.4846        1.0000        0.0000       19.5000       12.7771
       27.0000        0.0000       20.0000       12.7771       24.4846        1.0000        0.0000       19.5000       12.7771
       27.0000        9.0000       20.0000       12.7771       24.4846        1.0000        0.0000       20.0000       12.7771
       27.0000        0.0000       20.5000       12.7771       24.4846        1.0000        0.0000       20.0000       12.7771
       27.0000        9.0000       20.5000       12.7771       24.4846        1.0000        0.0000       20.5000       12.7771
       27.0000        0.0000       21.0000       12.7771       24.4846        1.0000        0.0000       20.5000       12.7771
       27.0000        9.0000       21.0000       12.7771       24.4846        1.0000        0.0000       21.0000       12.7771
       27.0000        0.0000       21.5000       12.7771       24.4846        1.0000        0.0000       21.0000       12.7771
       27.0000        9.0000       21.5000       12.7771       24.4846        1.0000        0.0000       21.5000       12.7771
       27.0000        0.0000       22.0000       12.7771       24.4846        1.0000        0.0000       21.5000       12.7771
       27.0000        9.0000       22.0000       12.7771       24.4846        1.0000        0.0000       22.0000       12.7771
       27.0000        0.0000       22.5000       12.7771       24.4846        1.0000        0.0000       22.0000       12.7771
       27.0000        9.0000       22.5000       12.7771       24.4846        1.0000        0.0000       22.5000       12.7771
       27.0000        0.0000       23.0000       12.7771       24.4846        1.0000        0.0000       22.5000       12.7771
       27.0000        9.0000       23.0000       12.7771       24.4846        1.0000        0.0000       23.0000       12.7771
       27.0000        0.0000       23.5000       12.7771       24.4846        1.0000        0.0000       23.0000       12.7771
       27.0000        9.0000       23.5000       12.7771       24.4846        1.0000        0.0000       23.5000       12.7771
       27.0000        0.0000       24.0000       12.7771       24.4846        1.0000        0.0000       23.5000       12.7771
       27.0000        9.0000       24.0000       12.7771       24.4846        1.0000        0.0000       24.0000       12.7771
       27.0000        2.0000       24.5000       36.7771       48.4846        1.0000        0.0000       24.0000       12.7771
       27.0000        0.0000       24.5000       36.7771       48.4846        0.0000        0.0000       24.4846       36.7771
       27.0000        9.0000       24.5000       36.7771       48.4846        0.0000        0.0000       24.5000       36.7771
       27.0000        0.0000       25.0000       36.7771       48.4846        0.0000        0.0000       24.5000       36.7771
       27.0000        9.0000       25.0000       36.7771       48.4846        0.0000        0.0000       25.0000       36.7771
       27.0000        0.0000       25.5000       36.7771       48.4846        0.0000        0.0000       25.0000       36.7771
       27.0000        9.0000       25.5000       36.7771       48.4846        0.0000        0.0000       25.5000       36.7771
       27.0000        0.0000       26.0000       36.7771       48.4846        0.0000        0.0000       25.5000       36.7771
       27.0000        9.0000       26.0000       36.7771       48.4846        0.0000        0.0000       26.0000       36.7771
       27.0000        0.0000       26.5000       36.7771       48.4846        0.0000        0.0000       26.0000       36.7771
       27.0000        9.0000       26.5000       36.7771       48.4846        0.0000        0.0000       26.5000       36.7771
       27.0000        0.0000       27.0000       36.7771       48.4846        0.0000        0.0000       26.5000       36.7771
       27.0000        9.0000       27.0000       36.7771       48.4846        0.0000        0.0000       27.0000       36.7771
       27.0000        0.0000       27.5000       36.7771       48.4846        0.0000        0.0000       27.0000       36.7771
       27.0000        9.0000       27.5000       36.7771       48.4846        0.0000        0.0000       27.5000       36.7771
       27.0000        0.0000       28.0000       36.7771       48.4846        0.0000        0.0000       27.5000       36.7771
       27.0000        9.0000       28.0000       36.7771       48.4846        0.0000        0.0000       28.0000       36.7771
